"millis,stamp,datetime,motion,,,,"
"30400000,1343127083, 2012/7/24 10:51:23, Inactive,41114,0.452349537,0.389849537,7/24/2012 9:21"
"30400999,1343127084, 2012/7/24 10:51:24, Inactive,41114,0.452361111,0.389861111,7/24/2012 9:21"
"30401999,1343127085, 2012/7/24 10:51:25, Inactive,41114,0.452372685,0.389872685,7/24/2012 9:21"
"30402999,1343127086, 2012/7/24 10:51:26, Inactive,41114,0.452384259,0.389884259,7/24/2012 9:21"
"30403998,1343127087, 2012/7/24 10:51:27, Inactive,41114,0.452395833,0.389895833,7/24/2012 9:21"
"30404999,1343127088, 2012/7/24 10:51:28, Inactive,41114,0.452407407,0.389907407,7/24/2012 9:21"
"30405999,1343127089, 2012/7/24 10:51:29, Inactive,41114,0.452418981,0.389918981,7/24/2012 9:21"
"30407000,1343127090, 2012/7/24 10:51:30, Inactive,41114,0.452430556,0.389930556,7/24/2012 9:21"
"30407999,1343127091, 2012/7/24 10:51:31, Inactive,41114,0.45244213,0.38994213,7/24/2012 9:21"
"30408999,1343127092, 2012/7/24 10:51:32, Inactive,41114,0.452453704,0.389953704,7/24/2012 9:21"
"30409999,1343127093, 2012/7/24 10:51:33, Inactive,41114,0.452465278,0.389965278,7/24/2012 9:21"
"30410999,1343127094, 2012/7/24 10:51:34, Inactive,41114,0.452476852,0.389976852,7/24/2012 9:21"
"30411999,1343127095, 2012/7/24 10:51:35, Inactive,41114,0.452488426,0.389988426,7/24/2012 9:21"
"30412999,1343127096, 2012/7/24 10:51:36, Inactive,41114,0.4525,0.39,7/24/2012 9:21"
"30413999,1343127097, 2012/7/24 10:51:37, Inactive,41114,0.452511574,0.390011574,7/24/2012 9:21"
"30414998,1343127098, 2012/7/24 10:51:38, Inactive,41114,0.452523148,0.390023148,7/24/2012 9:21"
"30416000,1343127099, 2012/7/24 10:51:39, Inactive,41114,0.452534722,0.390034722,7/24/2012 9:21"
"30416999,1343127100, 2012/7/24 10:51:40, Inactive,41114,0.452546296,0.390046296,7/24/2012 9:21"
"30417999,1343127101, 2012/7/24 10:51:41, Inactive,41114,0.45255787,0.39005787,7/24/2012 9:21"
"30418999,1343127102, 2012/7/24 10:51:42, Inactive,41114,0.452569444,0.390069444,7/24/2012 9:21"
"30419999,1343127103, 2012/7/24 10:51:43, Inactive,41114,0.452581019,0.390081019,7/24/2012 9:21"
"30421000,1343127104, 2012/7/24 10:51:44, Inactive,41114,0.452592593,0.390092593,7/24/2012 9:21"
"30421999,1343127105, 2012/7/24 10:51:45, Inactive,41114,0.452604167,0.390104167,7/24/2012 9:21"
"30423000,1343127106, 2012/7/24 10:51:46, Inactive,41114,0.452615741,0.390115741,7/24/2012 9:21"
"30423999,1343127107, 2012/7/24 10:51:47, Inactive,41114,0.452627315,0.390127315,7/24/2012 9:21"
"30424999,1343127108, 2012/7/24 10:51:48, Inactive,41114,0.452638889,0.390138889,7/24/2012 9:21"
"30425999,1343127109, 2012/7/24 10:51:49, Inactive,41114,0.452650463,0.390150463,7/24/2012 9:21"
"30426999,1343127110, 2012/7/24 10:51:50, Inactive,41114,0.452662037,0.390162037,7/24/2012 9:21"
"30427999,1343127111, 2012/7/24 10:51:51, Inactive,41114,0.452673611,0.390173611,7/24/2012 9:21"
"30428999,1343127112, 2012/7/24 10:51:52, Inactive,41114,0.452685185,0.390185185,7/24/2012 9:21"
"30429999,1343127113, 2012/7/24 10:51:53, Inactive,41114,0.452696759,0.390196759,7/24/2012 9:21"
"30430999,1343127114, 2012/7/24 10:51:54, Inactive,41114,0.452708333,0.390208333,7/24/2012 9:21"
"30432000,1343127115, 2012/7/24 10:51:55, Inactive,41114,0.452719907,0.390219907,7/24/2012 9:21"
"30432999,1343127116, 2012/7/24 10:51:56, Inactive,41114,0.452731481,0.390231481,7/24/2012 9:21"
"30433999,1343127117, 2012/7/24 10:51:57, Inactive,41114,0.452743056,0.390243056,7/24/2012 9:21"
"30434998,1343127118, 2012/7/24 10:51:58, Inactive,41114,0.45275463,0.39025463,7/24/2012 9:21"
"30435999,1343127119, 2012/7/24 10:51:59, Inactive,41114,0.452766204,0.390266204,7/24/2012 9:21"
"30436999,1343127120, 2012/7/24 10:52:0, Inactive,41114,0.452777778,0.390277778,7/24/2012 9:22"
"30437999,1343127121, 2012/7/24 10:52:1, Inactive,41114,0.452789352,0.390289352,7/24/2012 9:22"
"30439000,1343127122, 2012/7/24 10:52:2, Inactive,41114,0.452800926,0.390300926,7/24/2012 9:22"
"30439999,1343127123, 2012/7/24 10:52:3, Inactive,41114,0.4528125,0.3903125,7/24/2012 9:22"
"30440999,1343127124, 2012/7/24 10:52:4, Inactive,41114,0.452824074,0.390324074,7/24/2012 9:22"
"30441999,1343127125, 2012/7/24 10:52:5, Inactive,41114,0.452835648,0.390335648,7/24/2012 9:22"
"30442999,1343127126, 2012/7/24 10:52:6, Inactive,41114,0.452847222,0.390347222,7/24/2012 9:22"
"30444000,1343127127, 2012/7/24 10:52:7, Inactive,41114,0.452858796,0.390358796,7/24/2012 9:22"
"30444999,1343127128, 2012/7/24 10:52:8, Inactive,41114,0.45287037,0.39037037,7/24/2012 9:22"
"30445999,1343127129, 2012/7/24 10:52:9, Inactive,41114,0.452881944,0.390381944,7/24/2012 9:22"
"30446998,1343127130, 2012/7/24 10:52:10, Inactive,41114,0.452893519,0.390393519,7/24/2012 9:22"
"30448000,1343127131, 2012/7/24 10:52:11, Inactive,41114,0.452905093,0.390405093,7/24/2012 9:22"
"30448999,1343127132, 2012/7/24 10:52:12, Inactive,41114,0.452916667,0.390416667,7/24/2012 9:22"
"30449999,1343127133, 2012/7/24 10:52:13, Inactive,41114,0.452928241,0.390428241,7/24/2012 9:22"
"30450999,1343127134, 2012/7/24 10:52:14, Inactive,41114,0.452939815,0.390439815,7/24/2012 9:22"
"30451999,1343127135, 2012/7/24 10:52:15, Inactive,41114,0.452951389,0.390451389,7/24/2012 9:22"
"30452999,1343127136, 2012/7/24 10:52:16, Inactive,41114,0.452962963,0.390462963,7/24/2012 9:22"
"30453999,1343127137, 2012/7/24 10:52:17, Inactive,41114,0.452974537,0.390474537,7/24/2012 9:22"
"30455000,1343127138, 2012/7/24 10:52:18, Inactive,41114,0.452986111,0.390486111,7/24/2012 9:22"
"30455999,1343127139, 2012/7/24 10:52:19, Inactive,41114,0.452997685,0.390497685,7/24/2012 9:22"
"30456999,1343127140, 2012/7/24 10:52:20, Inactive,41114,0.453009259,0.390509259,7/24/2012 9:22"
"30457999,1343127141, 2012/7/24 10:52:21, Inactive,41114,0.453020833,0.390520833,7/24/2012 9:22"
"30458999,1343127142, 2012/7/24 10:52:22, Inactive,41114,0.453032407,0.390532407,7/24/2012 9:22"
"30459999,1343127143, 2012/7/24 10:52:23, Inactive,41114,0.453043981,0.390543981,7/24/2012 9:22"
"30460999,1343127144, 2012/7/24 10:52:24, Inactive,41114,0.453055556,0.390555556,7/24/2012 9:22"
"30462000,1343127145, 2012/7/24 10:52:25, Inactive,41114,0.45306713,0.39056713,7/24/2012 9:22"
"30462999,1343127146, 2012/7/24 10:52:26, Inactive,41114,0.453078704,0.390578704,7/24/2012 9:22"
"30464000,1343127147, 2012/7/24 10:52:27, Inactive,41114,0.453090278,0.390590278,7/24/2012 9:22"
"30464999,1343127148, 2012/7/24 10:52:28, Inactive,41114,0.453101852,0.390601852,7/24/2012 9:22"
"30465999,1343127149, 2012/7/24 10:52:29, Inactive,41114,0.453113426,0.390613426,7/24/2012 9:22"
"30466999,1343127150, 2012/7/24 10:52:30, Inactive,41114,0.453125,0.390625,7/24/2012 9:22"
"30467999,1343127151, 2012/7/24 10:52:31, Inactive,41114,0.453136574,0.390636574,7/24/2012 9:22"
"30468999,1343127152, 2012/7/24 10:52:32, Inactive,41114,0.453148148,0.390648148,7/24/2012 9:22"
"30469999,1343127153, 2012/7/24 10:52:33, Inactive,41114,0.453159722,0.390659722,7/24/2012 9:22"
"30471000,1343127154, 2012/7/24 10:52:34, Inactive,41114,0.453171296,0.390671296,7/24/2012 9:22"
"30471999,1343127155, 2012/7/24 10:52:35, Inactive,41114,0.45318287,0.39068287,7/24/2012 9:22"
"30472999,1343127156, 2012/7/24 10:52:36, Inactive,41114,0.453194444,0.390694444,7/24/2012 9:22"
"30473999,1343127157, 2012/7/24 10:52:37, Inactive,41114,0.453206019,0.390706019,7/24/2012 9:22"
"30474999,1343127158, 2012/7/24 10:52:38, Inactive,41114,0.453217593,0.390717593,7/24/2012 9:22"
"30475999,1343127159, 2012/7/24 10:52:39, Inactive,41114,0.453229167,0.390729167,7/24/2012 9:22"
"30476999,1343127160, 2012/7/24 10:52:40, Inactive,41114,0.453240741,0.390740741,7/24/2012 9:22"
"30477999,1343127161, 2012/7/24 10:52:41, Inactive,41114,0.453252315,0.390752315,7/24/2012 9:22"
"30478999,1343127162, 2012/7/24 10:52:42, Inactive,41114,0.453263889,0.390763889,7/24/2012 9:22"
"30479998,1343127163, 2012/7/24 10:52:43, Inactive,41114,0.453275463,0.390775463,7/24/2012 9:22"
"30480999,1343127164, 2012/7/24 10:52:44, Inactive,41114,0.453287037,0.390787037,7/24/2012 9:22"
"30481999,1343127165, 2012/7/24 10:52:45, Inactive,41114,0.453298611,0.390798611,7/24/2012 9:22"
"30482999,1343127166, 2012/7/24 10:52:46, Inactive,41114,0.453310185,0.390810185,7/24/2012 9:22"
"30483999,1343127167, 2012/7/24 10:52:47, Inactive,41114,0.453321759,0.390821759,7/24/2012 9:22"
"30484998,1343127168, 2012/7/24 10:52:48, Inactive,41114,0.453333333,0.390833333,7/24/2012 9:22"
"30485999,1343127169, 2012/7/24 10:52:49, Inactive,41114,0.453344907,0.390844907,7/24/2012 9:22"
"30487000,1343127170, 2012/7/24 10:52:50, Inactive,41114,0.453356481,0.390856481,7/24/2012 9:22"
"30487999,1343127171, 2012/7/24 10:52:51, Inactive,41114,0.453368056,0.390868056,7/24/2012 9:22"
"30488999,1343127172, 2012/7/24 10:52:52, Inactive,41114,0.45337963,0.39087963,7/24/2012 9:22"
"30489999,1343127173, 2012/7/24 10:52:53, Inactive,41114,0.453391204,0.390891204,7/24/2012 9:22"
"30490999,1343127174, 2012/7/24 10:52:54, Inactive,41114,0.453402778,0.390902778,7/24/2012 9:22"
"30491999,1343127175, 2012/7/24 10:52:55, Inactive,41114,0.453414352,0.390914352,7/24/2012 9:22"
"30492999,1343127176, 2012/7/24 10:52:56, Inactive,41114,0.453425926,0.390925926,7/24/2012 9:22"
"30493999,1343127177, 2012/7/24 10:52:57, Inactive,41114,0.4534375,0.3909375,7/24/2012 9:22"
"30494999,1343127178, 2012/7/24 10:52:58, Inactive,41114,0.453449074,0.390949074,7/24/2012 9:22"
"30496000,1343127179, 2012/7/24 10:52:59, Inactive,41114,0.453460648,0.390960648,7/24/2012 9:22"
"30496999,1343127180, 2012/7/24 10:53:0, Inactive,41114,0.453472222,0.390972222,7/24/2012 9:23"
"30497998,1343127181, 2012/7/24 10:53:1, Inactive,41114,0.453483796,0.390983796,7/24/2012 9:23"
"30498999,1343127182, 2012/7/24 10:53:2, Inactive,41114,0.45349537,0.39099537,7/24/2012 9:23"
"30499999,1343127183, 2012/7/24 10:53:3, Inactive,41114,0.453506944,0.391006944,7/24/2012 9:23"
"30500999,1343127184, 2012/7/24 10:53:4, Inactive,41114,0.453518519,0.391018519,7/24/2012 9:23"
"30501999,1343127185, 2012/7/24 10:53:5, Inactive,41114,0.453530093,0.391030093,7/24/2012 9:23"
"30503000,1343127186, 2012/7/24 10:53:6, Inactive,41114,0.453541667,0.391041667,7/24/2012 9:23"
"30503999,1343127187, 2012/7/24 10:53:7, Inactive,41114,0.453553241,0.391053241,7/24/2012 9:23"
"30504999,1343127188, 2012/7/24 10:53:8, Inactive,41114,0.453564815,0.391064815,7/24/2012 9:23"
"30505999,1343127189, 2012/7/24 10:53:9, Inactive,41114,0.453576389,0.391076389,7/24/2012 9:23"
"30506998,1343127190, 2012/7/24 10:53:10, Inactive,41114,0.453587963,0.391087963,7/24/2012 9:23"
"30508000,1343127191, 2012/7/24 10:53:11, Inactive,41114,0.453599537,0.391099537,7/24/2012 9:23"
"30508999,1343127192, 2012/7/24 10:53:12, Inactive,41114,0.453611111,0.391111111,7/24/2012 9:23"
"30510000,1343127193, 2012/7/24 10:53:13, Inactive,41114,0.453622685,0.391122685,7/24/2012 9:23"
"30510999,1343127194, 2012/7/24 10:53:14, Inactive,41114,0.453634259,0.391134259,7/24/2012 9:23"
"30512000,1343127195, 2012/7/24 10:53:15, Inactive,41114,0.453645833,0.391145833,7/24/2012 9:23"
"30512999,1343127196, 2012/7/24 10:53:16, Inactive,41114,0.453657407,0.391157407,7/24/2012 9:23"
"30513999,1343127197, 2012/7/24 10:53:17, Inactive,41114,0.453668981,0.391168981,7/24/2012 9:23"
"30514999,1343127198, 2012/7/24 10:53:18, Inactive,41114,0.453680556,0.391180556,7/24/2012 9:23"
"30515999,1343127199, 2012/7/24 10:53:19, Inactive,41114,0.45369213,0.39119213,7/24/2012 9:23"
"30516999,1343127200, 2012/7/24 10:53:20, Inactive,41114,0.453703704,0.391203704,7/24/2012 9:23"
"30517999,1343127201, 2012/7/24 10:53:21, Inactive,41114,0.453715278,0.391215278,7/24/2012 9:23"
"30518999,1343127202, 2012/7/24 10:53:22, Inactive,41114,0.453726852,0.391226852,7/24/2012 9:23"
"30519999,1343127203, 2012/7/24 10:53:23, Inactive,41114,0.453738426,0.391238426,7/24/2012 9:23"
"30520999,1343127204, 2012/7/24 10:53:24, Inactive,41114,0.45375,0.39125,7/24/2012 9:23"
"30521999,1343127205, 2012/7/24 10:53:25, Inactive,41114,0.453761574,0.391261574,7/24/2012 9:23"
"30522999,1343127206, 2012/7/24 10:53:26, Inactive,41114,0.453773148,0.391273148,7/24/2012 9:23"
"30523999,1343127207, 2012/7/24 10:53:27, Inactive,41114,0.453784722,0.391284722,7/24/2012 9:23"
"30524999,1343127208, 2012/7/24 10:53:28, Inactive,41114,0.453796296,0.391296296,7/24/2012 9:23"
"30525999,1343127209, 2012/7/24 10:53:29, Inactive,41114,0.45380787,0.39130787,7/24/2012 9:23"
"30526999,1343127210, 2012/7/24 10:53:30, Inactive,41114,0.453819444,0.391319444,7/24/2012 9:23"
"30528000,1343127211, 2012/7/24 10:53:31, Inactive,41114,0.453831019,0.391331019,7/24/2012 9:23"
"30528999,1343127212, 2012/7/24 10:53:32, Inactive,41114,0.453842593,0.391342593,7/24/2012 9:23"
"30529998,1343127213, 2012/7/24 10:53:33, Inactive,41114,0.453854167,0.391354167,7/24/2012 9:23"
"30530999,1343127214, 2012/7/24 10:53:34, Inactive,41114,0.453865741,0.391365741,7/24/2012 9:23"
"30531999,1343127215, 2012/7/24 10:53:35, Inactive,41114,0.453877315,0.391377315,7/24/2012 9:23"
"30532998,1343127216, 2012/7/24 10:53:36, Inactive,41114,0.453888889,0.391388889,7/24/2012 9:23"
"30533999,1343127217, 2012/7/24 10:53:37, Inactive,41114,0.453900463,0.391400463,7/24/2012 9:23"
"30534999,1343127218, 2012/7/24 10:53:38, Inactive,41114,0.453912037,0.391412037,7/24/2012 9:23"
"30535999,1343127219, 2012/7/24 10:53:39, Inactive,41114,0.453923611,0.391423611,7/24/2012 9:23"
"30536999,1343127220, 2012/7/24 10:53:40, Inactive,41114,0.453935185,0.391435185,7/24/2012 9:23"
"30537999,1343127221, 2012/7/24 10:53:41, Inactive,41114,0.453946759,0.391446759,7/24/2012 9:23"
"30538999,1343127222, 2012/7/24 10:53:42, Inactive,41114,0.453958333,0.391458333,7/24/2012 9:23"
"30540000,1343127223, 2012/7/24 10:53:43, Inactive,41114,0.453969907,0.391469907,7/24/2012 9:23"
"30540999,1343127224, 2012/7/24 10:53:44, Inactive,41114,0.453981481,0.391481481,7/24/2012 9:23"
"30541999,1343127225, 2012/7/24 10:53:45, Inactive,41114,0.453993056,0.391493056,7/24/2012 9:23"
"30542998,1343127226, 2012/7/24 10:53:46, Inactive,41114,0.45400463,0.39150463,7/24/2012 9:23"
"30544000,1343127227, 2012/7/24 10:53:47, Inactive,41114,0.454016204,0.391516204,7/24/2012 9:23"
"30544999,1343127228, 2012/7/24 10:53:48, Inactive,41114,0.454027778,0.391527778,7/24/2012 9:23"
"30545999,1343127229, 2012/7/24 10:53:49, Inactive,41114,0.454039352,0.391539352,7/24/2012 9:23"
"30546999,1343127230, 2012/7/24 10:53:50, Inactive,41114,0.454050926,0.391550926,7/24/2012 9:23"
"30547999,1343127231, 2012/7/24 10:53:51, Inactive,41114,0.4540625,0.3915625,7/24/2012 9:23"
"30549000,1343127232, 2012/7/24 10:53:52, Inactive,41114,0.454074074,0.391574074,7/24/2012 9:23"
"30549999,1343127233, 2012/7/24 10:53:53, Inactive,41114,0.454085648,0.391585648,7/24/2012 9:23"
"30551000,1343127234, 2012/7/24 10:53:54, Inactive,41114,0.454097222,0.391597222,7/24/2012 9:23"
"30551999,1343127235, 2012/7/24 10:53:55, Inactive,41114,0.454108796,0.391608796,7/24/2012 9:23"
"30552999,1343127236, 2012/7/24 10:53:56, Inactive,41114,0.45412037,0.39162037,7/24/2012 9:23"
"30553999,1343127237, 2012/7/24 10:53:57, Inactive,41114,0.454131944,0.391631944,7/24/2012 9:23"
"30554999,1343127238, 2012/7/24 10:53:58, Inactive,41114,0.454143519,0.391643519,7/24/2012 9:23"
"30555999,1343127239, 2012/7/24 10:53:59, Inactive,41114,0.454155093,0.391655093,7/24/2012 9:23"
"30556999,1343127240, 2012/7/24 10:54:0, Inactive,41114,0.454166667,0.391666667,7/24/2012 9:24"
"30557999,1343127241, 2012/7/24 10:54:1, Inactive,41114,0.454178241,0.391678241,7/24/2012 9:24"
"30558999,1343127242, 2012/7/24 10:54:2, Inactive,41114,0.454189815,0.391689815,7/24/2012 9:24"
"30560000,1343127243, 2012/7/24 10:54:3, Inactive,41114,0.454201389,0.391701389,7/24/2012 9:24"
"30560999,1343127244, 2012/7/24 10:54:4, Inactive,41114,0.454212963,0.391712963,7/24/2012 9:24"
"30561999,1343127245, 2012/7/24 10:54:5, Inactive,41114,0.454224537,0.391724537,7/24/2012 9:24"
"30562999,1343127246, 2012/7/24 10:54:6, Inactive,41114,0.454236111,0.391736111,7/24/2012 9:24"
"30563998,1343127247, 2012/7/24 10:54:7, Inactive,41114,0.454247685,0.391747685,7/24/2012 9:24"
"30564999,1343127248, 2012/7/24 10:54:8, Inactive,41114,0.454259259,0.391759259,7/24/2012 9:24"
"30565999,1343127249, 2012/7/24 10:54:9, Inactive,41114,0.454270833,0.391770833,7/24/2012 9:24"
"30566999,1343127250, 2012/7/24 10:54:10, Inactive,41114,0.454282407,0.391782407,7/24/2012 9:24"
"30567999,1343127251, 2012/7/24 10:54:11, Inactive,41114,0.454293981,0.391793981,7/24/2012 9:24"
"30568999,1343127252, 2012/7/24 10:54:12, Inactive,41114,0.454305556,0.391805556,7/24/2012 9:24"
"30569999,1343127253, 2012/7/24 10:54:13, Inactive,41114,0.45431713,0.39181713,7/24/2012 9:24"
"30570999,1343127254, 2012/7/24 10:54:14, Inactive,41114,0.454328704,0.391828704,7/24/2012 9:24"
"30571999,1343127255, 2012/7/24 10:54:15, Inactive,41114,0.454340278,0.391840278,7/24/2012 9:24"
"30572998,1343127256, 2012/7/24 10:54:16, Inactive,41114,0.454351852,0.391851852,7/24/2012 9:24"
"30574000,1343127257, 2012/7/24 10:54:17, Inactive,41114,0.454363426,0.391863426,7/24/2012 9:24"
"30574999,1343127258, 2012/7/24 10:54:18, Inactive,41114,0.454375,0.391875,7/24/2012 9:24"
"30576000,1343127259, 2012/7/24 10:54:19, Inactive,41114,0.454386574,0.391886574,7/24/2012 9:24"
"30576999,1343127260, 2012/7/24 10:54:20, Inactive,41114,0.454398148,0.391898148,7/24/2012 9:24"
"30577999,1343127261, 2012/7/24 10:54:21, Inactive,41114,0.454409722,0.391909722,7/24/2012 9:24"
"30578999,1343127262, 2012/7/24 10:54:22, Inactive,41114,0.454421296,0.391921296,7/24/2012 9:24"
"30579999,1343127263, 2012/7/24 10:54:23, Inactive,41114,0.45443287,0.39193287,7/24/2012 9:24"
"30580999,1343127264, 2012/7/24 10:54:24, Inactive,41114,0.454444444,0.391944444,7/24/2012 9:24"
"30581999,1343127265, 2012/7/24 10:54:25, Inactive,41114,0.454456019,0.391956019,7/24/2012 9:24"
"30583000,1343127266, 2012/7/24 10:54:26, Inactive,41114,0.454467593,0.391967593,7/24/2012 9:24"
"30583999,1343127267, 2012/7/24 10:54:27, Inactive,41114,0.454479167,0.391979167,7/24/2012 9:24"
"30584999,1343127268, 2012/7/24 10:54:28, Inactive,41114,0.454490741,0.391990741,7/24/2012 9:24"
"30585999,1343127269, 2012/7/24 10:54:29, Inactive,41114,0.454502315,0.392002315,7/24/2012 9:24"
"30586999,1343127270, 2012/7/24 10:54:30, Inactive,41114,0.454513889,0.392013889,7/24/2012 9:24"
"30587999,1343127271, 2012/7/24 10:54:31, Inactive,41114,0.454525463,0.392025463,7/24/2012 9:24"
"30588999,1343127272, 2012/7/24 10:54:32, Inactive,41114,0.454537037,0.392037037,7/24/2012 9:24"
"30590000,1343127273, 2012/7/24 10:54:33, Inactive,41114,0.454548611,0.392048611,7/24/2012 9:24"
"30590999,1343127274, 2012/7/24 10:54:34, Inactive,41114,0.454560185,0.392060185,7/24/2012 9:24"
"30592000,1343127275, 2012/7/24 10:54:35, Inactive,41114,0.454571759,0.392071759,7/24/2012 9:24"
"30592999,1343127276, 2012/7/24 10:54:36, Inactive,41114,0.454583333,0.392083333,7/24/2012 9:24"
"30593999,1343127277, 2012/7/24 10:54:37, Inactive,41114,0.454594907,0.392094907,7/24/2012 9:24"
"30594999,1343127278, 2012/7/24 10:54:38, Inactive,41114,0.454606481,0.392106481,7/24/2012 9:24"
"30595999,1343127279, 2012/7/24 10:54:39, Inactive,41114,0.454618056,0.392118056,7/24/2012 9:24"
"30596999,1343127280, 2012/7/24 10:54:40, Inactive,41114,0.45462963,0.39212963,7/24/2012 9:24"
"30597999,1343127281, 2012/7/24 10:54:41, Inactive,41114,0.454641204,0.392141204,7/24/2012 9:24"
"30599000,1343127282, 2012/7/24 10:54:42, Inactive,41114,0.454652778,0.392152778,7/24/2012 9:24"
"30599999,1343127283, 2012/7/24 10:54:43, Inactive,41114,0.454664352,0.392164352,7/24/2012 9:24"
"30600999,1343127284, 2012/7/24 10:54:44, Inactive,41114,0.454675926,0.392175926,7/24/2012 9:24"
"30601999,1343127285, 2012/7/24 10:54:45, Inactive,41114,0.4546875,0.3921875,7/24/2012 9:24"
"30602999,1343127286, 2012/7/24 10:54:46, Inactive,41114,0.454699074,0.392199074,7/24/2012 9:24"
"30603999,1343127287, 2012/7/24 10:54:47, Inactive,41114,0.454710648,0.392210648,7/24/2012 9:24"
"30604999,1343127288, 2012/7/24 10:54:48, Inactive,41114,0.454722222,0.392222222,7/24/2012 9:24"
"30605999,1343127289, 2012/7/24 10:54:49, Inactive,41114,0.454733796,0.392233796,7/24/2012 9:24"
"30606999,1343127290, 2012/7/24 10:54:50, Inactive,41114,0.45474537,0.39224537,7/24/2012 9:24"
"30607998,1343127291, 2012/7/24 10:54:51, Inactive,41114,0.454756944,0.392256944,7/24/2012 9:24"
"30608999,1343127292, 2012/7/24 10:54:52, Inactive,41114,0.454768519,0.392268519,7/24/2012 9:24"
"30609999,1343127293, 2012/7/24 10:54:53, Inactive,41114,0.454780093,0.392280093,7/24/2012 9:24"
"30610999,1343127294, 2012/7/24 10:54:54, Inactive,41114,0.454791667,0.392291667,7/24/2012 9:24"
"30611999,1343127295, 2012/7/24 10:54:55, Inactive,41114,0.454803241,0.392303241,7/24/2012 9:24"
"30612999,1343127296, 2012/7/24 10:54:56, Inactive,41114,0.454814815,0.392314815,7/24/2012 9:24"
"30613999,1343127297, 2012/7/24 10:54:57, Inactive,41114,0.454826389,0.392326389,7/24/2012 9:24"
"30614999,1343127298, 2012/7/24 10:54:58, Inactive,41114,0.454837963,0.392337963,7/24/2012 9:24"
"30615999,1343127299, 2012/7/24 10:54:59, Inactive,41114,0.454849537,0.392349537,7/24/2012 9:24"
"30616999,1343127300, 2012/7/24 10:55:0, Inactive,41114,0.454861111,0.392361111,7/24/2012 9:25"
